,train,validation,test
02YO002,0.0,0.0,0.0
02YO006,1.0,1.0,1.0
02YO008,0.8461538461538461,1.0,1.0
02YO009,0.3076923076923077,0.0,0.0
02YO012,0.46153846153846156,1.0,1.0
02YO014,0.0,0.07692307692307687,0.9230769230769231
02YO015,0.0,0.0,0.8461538461538461
02YQ001,1.0,1.0,1.0
02YQ004,0.9230769230769231,0.3846153846153846,0.0
02YQ005,0.6153846153846154,1.0,1.0
02YR001,1.0,1.0,1.0
02YR002,1.0,0.3076923076923077,0.0
02YR003,1.0,1.0,1.0
02YR004,0.0,0.3846153846153846,0.9230769230769231
02YS001,0.23076923076923073,0.0,0.0
02YS002,0.0,0.0,0.0
02YS003,1.0,1.0,0.9230769230769231
02YS005,0.7692307692307692,1.0,1.0
02YS006,0.0,0.9230769230769231,0.9230769230769231
02ZA001,1.0,0.3076923076923077,0.0
02ZA002,1.0,1.0,0.8461538461538461
02ZB001,1.0,1.0,0.9230769230769231
02ZC001,0.0,0.0,0.0
02ZC002,1.0,1.0,0.9230769230769231
02ZD001,0.0,0.0,0.0
02ZD002,1.0,1.0,0.9230769230769231
02ZE001,0.0,0.0,0.0
02ZE004,0.46153846153846156,1.0,1.0
02ZE005,0.0,0.0,0.6923076923076923
02ZF001,1.0,1.0,1.0
02ZG001,1.0,1.0,0.9230769230769231
02ZG003,1.0,1.0,0.9230769230769231
02ZG004,1.0,1.0,0.9230769230769231
02ZG005,0.6153846153846154,0.23076923076923073,0.0
02ZH001,1.0,1.0,0.9230769230769231
02ZH002,1.0,1.0,0.9230769230769231
02ZJ001,1.0,1.0,1.0
02ZJ002,0.9230769230769231,1.0,1.0
02ZJ003,0.6923076923076923,1.0,1.0
02ZK001,1.0,1.0,0.9230769230769231
02ZK002,1.0,1.0,0.9230769230769231
02ZK003,0.9230769230769231,1.0,1.0
02ZK004,0.9230769230769231,1.0,0.9230769230769231
02ZK006,0.0,0.0,0.9230769230769231
02ZK008,0.0,0.0,0.6153846153846154
02ZL003,1.0,0.3076923076923077,0.0
02ZL004,0.9230769230769231,1.0,1.0
02ZL005,0.7692307692307692,1.0,1.0
02ZM006,1.0,1.0,0.9230769230769231
02ZM008,1.0,1.0,0.9230769230769231
02ZM009,1.0,1.0,0.9230769230769231
02ZM010,1.0,0.23076923076923073,0.0
02ZM011,0.23076923076923073,0.0,0.0
02ZM016,0.9230769230769231,1.0,0.9230769230769231
02ZM017,0.9230769230769231,0.3846153846153846,0.0
02ZM018,0.8461538461538461,1.0,1.0
02ZM019,0.7692307692307692,0.3846153846153846,0.0
02ZM020,0.7692307692307692,1.0,0.9230769230769231
02ZM021,0.6923076923076923,0.3846153846153846,0.0
02ZM023,0.0,0.0,0.3076923076923077
02ZM024,0.0,0.0,0.3076923076923077
02ZN002,0.7692307692307692,1.0,0.9230769230769231
03AA002,0.0,0.0,0.0
03AB001,0.0,0.0,0.0
03AB002,1.0,0.9230769230769231,0.5384615384615384
03AC001,0.0,0.0,0.0
03AC004,1.0,1.0,0.6153846153846154
03AC005,0.0,0.0,0.0
03BB001,0.0,0.0,0.0
03BB002,0.9230769230769231,0.0,0.0
03BC002,1.0,0.6153846153846154,0.0
03BD001,0.0,0.0,0.0
03BD002,1.0,0.9230769230769231,0.0
03BE001,0.0,0.0,0.0
03CA001,0.15384615384615385,0.0,0.0
03CB001,0.0,0.0,0.0
03CB004,1.0,0.6153846153846154,0.0
03CC001,0.0,0.0,0.0
03CD001,0.0,0.0,0.0
03CD002,0.0,0.0,0.0
03CE001,0.0,0.0,0.0
03DB002,0.0,0.0,0.0
03DB003,0.0,0.0,0.0
03DB004,0.8461538461538461,0.0,0.0
03DC001,0.0,0.0,0.0
03DD001,0.0,0.0,0.0
03DD002,0.9230769230769231,0.0,0.0
03DD004,0.0,0.0,0.0
03DF001,0.0,0.0,0.0
03EA001,0.23076923076923073,0.0,0.0
03EA002,0.0,0.0,0.0
03ED001,1.0,0.8461538461538461,0.46153846153846156
03ED002,0.0,0.0,0.0
03EE001,0.0,0.0,0.0
03EE003,0.0,0.0,0.0
03FA004,0.0,0.0,0.0
03GC001,0.0,0.0,0.0
03HA001,0.0,0.0,0.0
03HA009,0.0,0.0,0.0
03HA012,0.0,0.0,0.0
03JA001,0.0,0.0,0.0
03JB001,0.0,0.0,0.0
03JB004,0.0,0.0,0.0
03KA001,0.0,0.0,0.0
03KC002,0.0,0.0,0.0
03KC004,0.15384615384615385,0.0,0.46153846153846156
03LA001,0.0,0.0,0.0
03LD004,0.9230769230769231,0.0,0.0
03LD006,0.0,0.0,0.0
03MB002,1.0,0.46153846153846156,0.46153846153846156
03MC001,0.0,0.0,0.0
03MD002,0.5384615384615384,0.0,0.0
03ME002,0.0,0.0,0.0
03NE001,0.0,0.6923076923076923,1.0
03NE002,0.0,0.6923076923076923,1.0
03NE004,0.0,0.23076923076923073,0.0
03NE005,0.0,0.23076923076923073,0.0
03NE006,0.0,0.15384615384615385,0.0
03NE007,0.0,0.0,0.0
03NE009,0.0,0.15384615384615385,0.0
03NE010,0.0,0.15384615384615385,0.0
03NE011,0.0,0.3076923076923077,1.0
03NE012,0.0,0.3076923076923077,1.0
03NE013,0.0,0.0,0.3076923076923077
03NF001,0.8461538461538461,1.0,1.0
03NG001,1.0,0.23076923076923073,0.0
03OA003,0.07692307692307687,0.0,0.0
03OA004,0.15384615384615385,0.0,0.0
03OA005,0.0,0.0,0.8461538461538461
03OA010,0.0,0.15384615384615385,0.7692307692307692
03OA012,0.0,0.15384615384615385,0.9230769230769231
03OA015,0.0,0.0,0.5384615384615384
03OB003,0.0,0.0,0.0
03OB004,0.0,0.0,0.5384615384615384
03OB006,0.0,0.0,0.46153846153846156
03OB007,0.0,0.0,0.5384615384615384
03OC003,0.15384615384615385,0.6923076923076923,1.0
03OC004,0.15384615384615385,0.23076923076923073,0.0
03OD007,0.0,0.6923076923076923,0.6923076923076923
03OE002,0.0,0.0,0.0
03OE003,1.0,0.9230769230769231,0.6923076923076923
03OE010,0.07692307692307687,1.0,1.0
03OE011,0.0,0.6923076923076923,1.0
03PB002,1.0,0.9230769230769231,0.5384615384615384
03QC001,1.0,1.0,1.0
03QC002,1.0,1.0,1.0
03QC003,0.0,0.0,0.3846153846153846
03QC004,0.0,0.0,0.3076923076923077
04AA001,0.0,0.0,0.0
04AA004,1.0,1.0,0.9230769230769231
04AB001,1.0,1.0,0.9230769230769231
04AC005,0.9230769230769231,0.0,0.0
04AD002,1.0,1.0,0.7692307692307692
04CA002,0.0,0.0,0.3846153846153846
04CC001,1.0,0.07692307692307687,0.0
04CD001,0.0,0.0,0.0
04CD002,0.3076923076923077,0.0,0.0
04CE002,0.7692307692307692,0.0,0.0
04DA001,1.0,1.0,0.8461538461538461
04DA002,0.0,0.0,0.15384615384615385
04DB001,0.0,0.0,0.0
04DB002,0.0,0.0,0.0
04DC001,1.0,0.7692307692307692,0.9230769230769231
04DC002,0.0,0.7692307692307692,0.9230769230769231
04EA001,0.6923076923076923,0.15384615384615385,0.5384615384615384
04FA001,1.0,0.07692307692307687,0.8461538461538461
04FA002,0.9230769230769231,0.0,0.46153846153846156
04FB001,1.0,0.07692307692307687,0.46153846153846156
04FC001,1.0,0.7692307692307692,0.9230769230769231
04GA002,1.0,0.9230769230769231,0.9230769230769231
04GB004,1.0,0.9230769230769231,1.0
04GB005,1.0,0.07692307692307687,0.7692307692307692
04GF001,0.0,0.0,0.0
04JA002,0.46153846153846156,0.0,0.0
04JC002,1.0,1.0,1.0
04JC003,0.46153846153846156,0.0,0.0
04JD005,1.0,1.0,0.9230769230769231
04JF001,1.0,0.15384615384615385,0.7692307692307692
04KA001,1.0,1.0,0.9230769230769231
04LA003,0.0,0.15384615384615385,0.9230769230769231
04LA006,0.0,0.0,0.6153846153846154
04LB002,0.0,0.0,0.6923076923076923
04LE002,0.0,0.07692307692307687,0.7692307692307692
04LJ001,1.0,1.0,0.9230769230769231
04LK001,0.6153846153846154,0.07692307692307687,0.9230769230769231
04LM001,1.0,1.0,0.9230769230769231
04MD004,1.0,0.07692307692307687,0.7692307692307692
04MF001,1.0,1.0,0.9230769230769231
04NB001,1.0,0.6153846153846154,0.0
05AA006,0.9230769230769231,0.0,0.0
05AA008,1.0,1.0,1.0
05AA011,0.3846153846153846,0.07692307692307687,0.8461538461538461
05AA013,0.3846153846153846,0.0,0.0
05AA022,1.0,1.0,0.9230769230769231
05AA023,1.0,1.0,0.23076923076923073
05AA026,1.0,0.15384615384615385,0.0
05AA027,1.0,1.0,0.8461538461538461
05AA028,1.0,1.0,1.0
05AA033,0.0,0.15384615384615385,0.9230769230769231
05AA034,0.0,0.15384615384615385,0.8461538461538461
05AA035,0.0,0.0,0.5384615384615384
05AA909,1.0,1.0,0.8461538461538461
05AB005,1.0,1.0,0.9230769230769231
05AB013,1.0,1.0,0.9230769230769231
05AB022,0.0,0.0,0.0
05AB029,1.0,1.0,0.9230769230769231
05AB030,0.3846153846153846,0.0,0.0
05AB040,0.0,0.8461538461538461,0.8461538461538461
05AB046,0.0,0.6153846153846154,1.0
05AC030,1.0,1.0,0.8461538461538461
05AC034,0.23076923076923073,0.5384615384615384,1.0
05AC930,0.0,0.3846153846153846,0.9230769230769231
05AD003,1.0,1.0,0.7692307692307692
05AD016,0.3846153846153846,0.0,0.0
05AD031,0.0,0.0,0.0
05AD033,0.0,0.0,0.0
05AD035,1.0,1.0,0.9230769230769231
05AD042,0.0,0.15384615384615385,1.0
05AD903,0.6153846153846154,0.0,0.0
05AD904,0.5384615384615384,0.0,0.0
05AD934,0.0,0.0,0.8461538461538461
05AE005,1.0,1.0,0.7692307692307692
05AE011,0.0,0.0,0.0
05AE039,0.6153846153846154,0.0,0.0
05AE040,0.3076923076923077,0.0,0.0
05AF010,1.0,1.0,0.46153846153846156
05AH037,1.0,1.0,0.9230769230769231
05AH041,1.0,1.0,0.6923076923076923
05AH050,0.6923076923076923,1.0,0.9230769230769231
05BA001,1.0,1.0,0.9230769230769231
05BA006,1.0,0.23076923076923073,0.0
05BA008,0.0,0.0,0.0
05BB001,1.0,1.0,0.9230769230769231
05BB003,0.0,0.0,0.0
05BD005,1.0,0.23076923076923073,0.0
05BF016,1.0,1.0,0.8461538461538461
05BF017,0.3846153846153846,0.0,0.0
05BF018,0.3846153846153846,0.0,0.0
05BF019,0.3846153846153846,0.0,0.0
05BF020,0.3846153846153846,0.0,0.0
05BG002,0.9230769230769231,0.0,0.0
05BG006,1.0,1.0,1.0
05BH003,0.3846153846153846,0.0,0.0
05BH013,1.0,1.0,0.7692307692307692
05BH014,0.0,0.15384615384615385,0.9230769230769231
05BH015,0.0,0.07692307692307687,0.8461538461538461
05BH016,0.0,0.0,0.23076923076923073
05BH901,0.6153846153846154,0.0,0.0
05BJ004,1.0,1.0,0.7692307692307692
05BJ005,0.0,0.0,0.0
05BJ006,1.0,0.15384615384615385,0.0
05BJ010,0.9230769230769231,1.0,0.7692307692307692
05BK001,1.0,1.0,0.8461538461538461
05BK003,0.3846153846153846,0.0,0.0
05BL012,0.0,0.07692307692307687,0.7692307692307692
05BL013,1.0,1.0,0.8461538461538461
05BL014,1.0,1.0,0.7692307692307692
05BL019,1.0,1.0,0.8461538461538461
05BL020,0.0,0.0,0.0
05BL022,1.0,1.0,0.7692307692307692
05BL023,1.0,1.0,0.8461538461538461
05BL027,1.0,1.0,0.9230769230769231
05BM014,1.0,1.0,0.8461538461538461
05BM018,0.7692307692307692,1.0,0.7692307692307692
05BN024,0.23076923076923073,0.0,0.0
05CA001,0.0,0.0,0.0
05CA002,1.0,1.0,0.9230769230769231
05CA003,1.0,0.15384615384615385,0.0
05CA004,1.0,1.0,0.8461538461538461
05CA009,1.0,1.0,0.7692307692307692
05CA011,1.0,1.0,0.9230769230769231
05CA012,1.0,1.0,0.7692307692307692
05CB001,1.0,1.0,1.0
05CB002,1.0,1.0,0.9230769230769231
05CB004,1.0,1.0,1.0
05CB005,0.7692307692307692,0.0,0.0
05CC001,1.0,1.0,0.9230769230769231
05CC007,1.0,1.0,0.9230769230769231
05CC008,1.0,1.0,0.7692307692307692
05CC009,1.0,1.0,0.7692307692307692
05CC010,1.0,1.0,0.7692307692307692
05CC011,0.8461538461538461,1.0,0.8461538461538461
05CC012,0.6923076923076923,0.15384615384615385,0.0
05CC013,0.0,0.07692307692307687,0.6923076923076923
05CD006,1.0,1.0,0.8461538461538461
05CD007,0.9230769230769231,1.0,0.9230769230769231
05CD913,0.0,0.6153846153846154,0.3076923076923077
05CE002,1.0,1.0,0.9230769230769231
05CE006,1.0,1.0,0.9230769230769231
05CE009,0.0,0.0,0.0
05CE010,1.0,1.0,0.7692307692307692
05CE011,1.0,1.0,0.9230769230769231
05CE012,0.0,0.0,0.3076923076923077
05CE013,0.0,0.0,0.0
05CE016,0.0,0.0,0.0
05CE018,1.0,1.0,0.7692307692307692
05CE019,0.9230769230769231,0.0,0.0
05CE020,1.0,0.9230769230769231,0.7692307692307692
05CG004,1.0,1.0,1.0
05CG006,0.8461538461538461,1.0,0.8461538461538461
05CH009,0.0,0.0,0.0
05CJ009,0.0,0.0,0.0
05CJ011,0.23076923076923073,0.0,0.0
05CK001,1.0,1.0,0.8461538461538461
05CK005,1.0,1.0,0.9230769230769231
05DA002,1.0,0.23076923076923073,0.0
05DA007,1.0,1.0,0.7692307692307692
05DA008,0.0,0.0,0.0
05DA009,1.0,1.0,0.8461538461538461
05DA010,1.0,1.0,0.8461538461538461
05DB001,0.0,0.0,0.0
05DB002,1.0,1.0,0.9230769230769231
05DB003,0.8461538461538461,0.0,0.0
05DB005,1.0,1.0,0.9230769230769231
05DB006,1.0,1.0,0.8461538461538461
05DC006,1.0,1.0,1.0
05DC007,0.0,0.0,0.0
05DC008,0.0,0.0,0.0
05DC011,1.0,1.0,0.9230769230769231
05DC012,0.8461538461538461,1.0,1.0
05DD004,1.0,1.0,0.8461538461538461
05DD007,1.0,1.0,0.7692307692307692
05DD008,0.6923076923076923,0.0,0.0
05DD009,1.0,1.0,0.7692307692307692
05DE007,1.0,1.0,0.6923076923076923
05DE009,0.8461538461538461,1.0,0.8461538461538461
05DE010,0.0,0.0,0.6923076923076923
05DE911,0.0,0.8461538461538461,0.7692307692307692
05DF003,1.0,1.0,0.9230769230769231
05DF004,1.0,1.0,0.6923076923076923
05DF006,1.0,1.0,0.7692307692307692
05DF007,1.0,1.0,0.6923076923076923
05DF008,0.0,0.15384615384615385,0.7692307692307692
05DF009,0.0,0.0,0.23076923076923073
05EA001,1.0,1.0,0.8461538461538461
05EA002,0.3846153846153846,0.15384615384615385,0.7692307692307692
05EA005,1.0,1.0,0.9230769230769231
05EA009,1.0,0.23076923076923073,0.0
05EA010,1.0,1.0,0.8461538461538461
05EA011,0.0,0.15384615384615385,0.7692307692307692
05EA012,0.0,0.15384615384615385,0.8461538461538461
05EB902,1.0,1.0,1.0
05EB909,1.0,0.23076923076923073,0.0
05EB910,1.0,1.0,0.3076923076923077
05EB911,1.0,0.23076923076923073,0.0
05EC002,1.0,1.0,1.0
05EC003,0.0,0.0,0.0
05EC005,1.0,1.0,0.7692307692307692
05EC006,0.7692307692307692,0.15384615384615385,0.0
05EC007,0.7692307692307692,0.15384615384615385,0.0
05ED001,0.0,0.0,0.0
05ED002,1.0,1.0,0.7692307692307692
05ED003,1.0,1.0,0.3076923076923077
05EE001,0.15384615384615385,0.0,0.0
05EE003,0.3846153846153846,0.0,0.0
05EE005,1.0,1.0,0.7692307692307692
05EE006,1.0,1.0,0.9230769230769231
05EE009,0.6153846153846154,1.0,0.9230769230769231
05EE915,0.15384615384615385,0.0,0.0
05EF004,1.0,1.0,0.9230769230769231
05EF005,1.0,1.0,0.9230769230769231
05EF006,1.0,1.0,0.9230769230769231
05EG004,1.0,1.0,0.9230769230769231
05EG006,1.0,0.07692307692307687,0.0
05EG008,0.46153846153846156,0.0,0.0
05FA001,1.0,1.0,0.6923076923076923
05FA011,0.0,0.07692307692307687,0.6923076923076923
05FA012,0.3076923076923077,1.0,0.6923076923076923
05FA014,1.0,1.0,0.6923076923076923
05FA017,0.0,0.0,0.0
05FA018,1.0,0.15384615384615385,0.0
05FA019,1.0,0.15384615384615385,0.0
05FA022,0.6923076923076923,0.0,0.0
05FA023,0.23076923076923073,0.0,0.0
05FA024,0.7692307692307692,1.0,0.6923076923076923
05FA025,0.0,0.07692307692307687,0.7692307692307692
05FB002,1.0,1.0,0.7692307692307692
05FC002,1.0,1.0,0.7692307692307692
05FC003,0.3076923076923077,0.0,0.0
05FC004,1.0,1.0,0.7692307692307692
05FC005,0.6153846153846154,0.0,0.0
05FC007,0.6923076923076923,1.0,0.7692307692307692
05FD005,0.7692307692307692,0.0,0.0
05FE002,1.0,1.0,0.6923076923076923
05FE005,0.15384615384615385,0.0,0.0
05FF003,1.0,1.0,0.9230769230769231
05GA008,1.0,1.0,0.8461538461538461
05GA010,1.0,1.0,0.6923076923076923
05GA012,0.8461538461538461,1.0,0.7692307692307692
05GB004,1.0,1.0,0.9230769230769231
05GC007,1.0,1.0,0.7692307692307692
05GD002,1.0,1.0,0.9230769230769231
05GF001,1.0,1.0,0.9230769230769231
05GF002,1.0,1.0,0.9230769230769231
05GG010,1.0,1.0,0.8461538461538461
05HA015,1.0,1.0,0.8461538461538461
05HD036,1.0,1.0,0.9230769230769231
05HE001,1.0,1.0,0.9230769230769231
05HF005,1.0,0.07692307692307687,0.0
05HF012,0.0,0.0,0.0
05HF014,1.0,0.6153846153846154,0.0
05HF019,0.0,0.0,0.0
05HG018,0.0,0.0,0.0
05HG021,1.0,1.0,0.9230769230769231
05HH002,1.0,1.0,0.8461538461538461
05HH003,1.0,1.0,0.9230769230769231
05JA003,1.0,1.0,1.0
05JA005,0.0,0.0,0.6153846153846154
05JA006,0.0,0.0,0.5384615384615384
05JB004,1.0,1.0,0.9230769230769231
05JB005,0.0,0.0,0.0
05JB007,1.0,1.0,1.0
05JC004,1.0,1.0,1.0
05JC007,1.0,1.0,0.8461538461538461
05JE002,1.0,0.07692307692307687,0.0
05JF011,1.0,1.0,0.9230769230769231
05JF014,1.0,1.0,0.8461538461538461
05JG001,1.0,1.0,0.8461538461538461
05JG013,1.0,1.0,0.8461538461538461
05JH005,1.0,1.0,0.7692307692307692
05JJ009,1.0,1.0,0.8461538461538461
05JK008,0.8461538461538461,1.0,0.8461538461538461
05JL002,1.0,0.23076923076923073,0.0
05JM005,0.0,0.0,0.0
05JM010,1.0,1.0,0.9230769230769231
05KB003,1.0,1.0,0.9230769230769231
05KB006,1.0,1.0,0.9230769230769231
05KB009,0.0,0.0,0.0
05KB011,1.0,1.0,0.8461538461538461
05KC001,1.0,1.0,0.8461538461538461
05KE005,1.0,1.0,0.9230769230769231
05KE007,1.0,1.0,0.9230769230769231
05KE010,0.15384615384615385,1.0,0.8461538461538461
05KF001,1.0,1.0,0.8461538461538461
05KG002,1.0,0.3076923076923077,0.0
05KG007,1.0,1.0,0.9230769230769231
05KH007,1.0,1.0,1.0
05KJ014,1.0,1.0,0.9230769230769231
05LA003,1.0,1.0,1.0
05LA006,0.3846153846153846,0.0,0.0
05LB001,0.0,0.0,0.0
05LB002,1.0,0.15384615384615385,0.0
05LB003,0.0,0.0,0.0
05LB004,1.0,1.0,0.9230769230769231
05LB006,1.0,1.0,0.9230769230769231
05LB008,1.0,1.0,0.3076923076923077
05LB009,0.0,0.0,0.0
05LB010,1.0,1.0,0.9230769230769231
05LC001,1.0,1.0,0.9230769230769231
05LC002,0.0,0.0,0.0
05LC004,1.0,0.0,0.3076923076923077
05LD001,1.0,1.0,1.0
05LD003,1.0,1.0,0.9230769230769231
05LE001,0.0,0.0,0.0
05LE004,1.0,1.0,0.8461538461538461
05LE005,1.0,1.0,0.8461538461538461
05LE006,1.0,1.0,0.9230769230769231
05LE008,1.0,1.0,0.9230769230769231
05LE009,0.0,0.0,0.0
05LE010,1.0,0.9230769230769231,0.8461538461538461
05LE011,1.0,1.0,0.8461538461538461
05LG003,0.0,0.0,0.07692307692307687
05LG004,1.0,1.0,0.8461538461538461
05LG006,1.0,0.9230769230769231,0.5384615384615384
05LH005,1.0,1.0,1.0
05LJ005,1.0,1.0,0.8461538461538461
05LJ007,1.0,1.0,0.8461538461538461
05LJ011,0.07692307692307687,0.0,0.0
05LJ013,0.0,0.0,0.0
05LJ020,0.0,0.0,0.0
05LJ027,1.0,1.0,0.9230769230769231
05LJ032,0.07692307692307687,0.0,0.0
05LJ034,0.0,0.0,0.0
05LJ045,1.0,1.0,0.8461538461538461
05LJ801,0.15384615384615385,0.0,0.0
05LL004,0.0,0.0,0.0
05LL013,0.7692307692307692,0.0,0.0
05LL014,1.0,1.0,0.8461538461538461
05LL015,1.0,1.0,0.8461538461538461
05LL021,0.07692307692307687,0.0,0.15384615384615385
05LL022,0.0,0.0,0.0
05LL024,0.9230769230769231,0.0,0.0
05LL027,1.0,1.0,0.8461538461538461
05LL028,0.7692307692307692,0.0,0.0
05MA013,0.0,0.0,0.0
05MA019,0.0,0.0,0.0
05MA020,1.0,1.0,0.6923076923076923
05MA021,1.0,1.0,0.9230769230769231
05MA022,0.3076923076923077,0.0,0.0
05MA025,0.6923076923076923,1.0,0.9230769230769231
05MC001,1.0,1.0,0.8461538461538461
05MC002,1.0,1.0,1.0
05MC003,1.0,1.0,0.9230769230769231
05MC004,1.0,0.15384615384615385,0.0
05MD005,1.0,1.0,0.8461538461538461
05MD006,0.0,0.0,0.0
05MD007,0.9230769230769231,0.5384615384615384,0.7692307692307692
05MD010,1.0,1.0,0.8461538461538461
05ME003,1.0,1.0,0.8461538461538461
05ME005,1.0,1.0,0.8461538461538461
05ME007,1.0,1.0,0.8461538461538461
05ME009,0.9230769230769231,0.9230769230769231,0.8461538461538461
05ME010,0.0,0.3846153846153846,0.7692307692307692
05MF001,1.0,1.0,0.9230769230769231
05MF008,1.0,0.9230769230769231,0.8461538461538461
05MF022,0.0,0.0,0.0
05MF024,0.0,0.23076923076923073,0.7692307692307692
05MG001,1.0,0.5384615384615384,0.7692307692307692
05MG002,0.0,0.0,0.0
05MG003,1.0,0.5384615384615384,0.7692307692307692
05MG006,1.0,0.0,0.0
05MG009,0.0,0.0,0.0
05MH002,0.0,0.0,0.0
05MH006,1.0,0.9230769230769231,0.7692307692307692
05MH007,1.0,1.0,0.8461538461538461
05MH008,1.0,1.0,0.7692307692307692
05MJ009,0.3846153846153846,0.0,0.0
05MJ010,0.46153846153846156,0.0,0.0
05NA002,0.0,0.0,0.0
05NB033,0.23076923076923073,1.0,1.0
05NB035,0.23076923076923073,1.0,1.0
05NB039,0.07692307692307687,1.0,1.0
05ND011,0.23076923076923073,1.0,0.9230769230769231
05ND013,0.0,0.0,0.23076923076923073
05NE003,0.6923076923076923,1.0,0.9230769230769231
05NF002,1.0,1.0,0.9230769230769231
05NF006,1.0,1.0,0.9230769230769231
05NF008,1.0,0.6153846153846154,0.7692307692307692
05NF010,1.0,1.0,0.8461538461538461
05NF013,1.0,0.15384615384615385,0.0
05NF015,0.6923076923076923,0.0,0.0
05NG010,1.0,0.6153846153846154,0.7692307692307692
05NG012,1.0,0.9230769230769231,0.8461538461538461
05NG019,0.7692307692307692,0.0,0.3076923076923077
05NG020,1.0,0.9230769230769231,0.8461538461538461
05NG027,0.6923076923076923,0.0,0.0
05OA007,1.0,1.0,0.8461538461538461
05OA008,0.7692307692307692,0.0,0.0
05OA009,0.0,0.0,0.0
05OA013,0.0,0.0,0.0
05OB010,1.0,1.0,0.7692307692307692
05OB016,1.0,1.0,0.9230769230769231
05OB021,1.0,1.0,1.0
05OC016,1.0,0.9230769230769231,0.8461538461538461
05OC019,1.0,0.9230769230769231,0.8461538461538461
05OC022,1.0,0.7692307692307692,0.8461538461538461
05OC024,0.9230769230769231,0.9230769230769231,0.7692307692307692
05OC025,0.46153846153846156,0.0,0.0
05OD001,1.0,1.0,0.9230769230769231
05OD004,1.0,0.6923076923076923,0.8461538461538461
05OD014,0.0,0.0,0.0
05OD028,1.0,0.6923076923076923,0.7692307692307692
05OD029,0.07692307692307687,0.0,0.0
05OE004,1.0,0.6923076923076923,0.9230769230769231
05OE006,1.0,0.9230769230769231,0.7692307692307692
05OE007,1.0,0.6153846153846154,0.7692307692307692
05OE008,0.0,0.0,0.0
05OE009,1.0,0.46153846153846156,0.7692307692307692
05OE010,1.0,0.9230769230769231,0.7692307692307692
05OE014,0.9230769230769231,0.5384615384615384,0.7692307692307692
05OE015,0.0,0.3846153846153846,0.8461538461538461
05OF009,1.0,1.0,0.8461538461538461
05OF011,1.0,0.23076923076923073,0.3076923076923077
05OF014,1.0,1.0,0.8461538461538461
05OF015,1.0,0.0,0.0
05OF016,0.0,0.0,0.0
05OF017,1.0,1.0,1.0
05OF018,1.0,0.6153846153846154,0.8461538461538461
05OF020,1.0,1.0,0.7692307692307692
05OF022,0.3846153846153846,0.0,0.0
05OF024,0.0,0.5384615384615384,0.7692307692307692
05OF026,0.0,0.5384615384615384,0.8461538461538461
05OG003,0.0,0.0,0.0
05OJ008,1.0,1.0,0.8461538461538461
05OJ012,0.0,0.0,0.0
05OJ013,0.0,0.0,0.0
05OJ016,1.0,1.0,0.8461538461538461
05OJ017,1.0,0.9230769230769231,0.7692307692307692
05PA006,1.0,1.0,1.0
05PB014,1.0,1.0,0.9230769230769231
05PB015,1.0,0.3846153846153846,0.0
05PB018,1.0,1.0,0.7692307692307692
05PB021,0.7692307692307692,0.07692307692307687,0.0
05PB022,0.6923076923076923,0.0,0.0
05PC011,1.0,0.3846153846153846,0.0
05PC016,0.3846153846153846,0.0,0.0
05PC022,0.0,0.0,0.6923076923076923
05PC023,0.0,0.0,0.6923076923076923
05PD015,0.9230769230769231,0.15384615384615385,0.0
05PD017,0.9230769230769231,0.15384615384615385,0.0
05PD023,0.9230769230769231,0.15384615384615385,0.0
05PD024,0.9230769230769231,0.15384615384615385,0.0
05PD028,0.8461538461538461,0.15384615384615385,0.0
05PD033,0.3076923076923077,0.15384615384615385,0.0
05PE028,0.0,0.0,0.6153846153846154
05PH003,1.0,1.0,0.9230769230769231
05PJ001,0.9230769230769231,0.9230769230769231,0.8461538461538461
05QA001,0.0,0.0,0.0
05QA002,1.0,1.0,1.0
05QA004,1.0,1.0,0.9230769230769231
05QA005,0.0,0.0,0.0
05QC003,1.0,1.0,0.8461538461538461
05QC006,0.0,0.0,0.5384615384615384
05QD017,0.9230769230769231,0.15384615384615385,0.0
05QD023,0.9230769230769231,0.15384615384615385,0.0
05QD025,0.6153846153846154,0.15384615384615385,0.0
05QE008,1.0,1.0,0.8461538461538461
05QE009,1.0,1.0,0.9230769230769231
05QE012,1.0,1.0,0.9230769230769231
05RA001,1.0,0.23076923076923073,0.6153846153846154
05RB003,1.0,1.0,0.9230769230769231
05RC001,1.0,0.3846153846153846,0.7692307692307692
05RD008,1.0,0.23076923076923073,0.0
05RE001,1.0,0.23076923076923073,0.0
05SA002,1.0,1.0,0.8461538461538461
05SB002,0.6923076923076923,0.0,0.0
05SC002,1.0,1.0,0.7692307692307692
05SD003,1.0,1.0,0.7692307692307692
05SD004,0.9230769230769231,0.23076923076923073,0.3076923076923077
05TD001,1.0,1.0,0.9230769230769231
05TE001,0.3076923076923077,0.0,0.0
05TE002,0.7692307692307692,1.0,0.9230769230769231
05TF002,1.0,1.0,0.9230769230769231
05TG002,1.0,1.0,0.9230769230769231
05TG003,1.0,1.0,0.9230769230769231
05TG006,0.15384615384615385,1.0,0.8461538461538461
05UA003,1.0,1.0,0.8461538461538461
05UF004,1.0,1.0,0.9230769230769231
05UG001,1.0,0.9230769230769231,0.8461538461538461
05UH001,1.0,1.0,0.9230769230769231
05UH002,1.0,1.0,0.9230769230769231
06AA001,1.0,1.0,1.0
06AA002,1.0,1.0,1.0
